src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.64.137,160.25.232.6,54510,123,17,2026-02-06 15:11:21,0.02716207504272461,9940.330389902218,110.44811544335796,73.63207696223864,36.81603848111932,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013581037521362305,0.02716207504272461,0.0,0.013581037521362305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,50982,6,2026-02-06 15:11:28,0.0006661415100097656,528416.2519685039,7505.912670007158,4503.547602004295,3002.365068002863,3,2,210,142,78,54,70.0,11.313708498984761,82,60,71.0,11.0,82,54,70.4,11.200000000000001,125.44000000000001,60,40,20,2,0.0001665353775024414,0.0003559589385986328,0.0,0.00012850877525994023,0.0006661415100097656,0.0006661415100097656,0.0,0.0003330707550048828,0.0003330707550048828,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,70.4,64240,62974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,71.0,0,3,2,210,142
192.168.64.137,160.25.232.6,36008,123,17,2026-02-06 15:11:54,0.024067163467407227,11218.604982911487,124.65116647679429,83.1007776511962,41.5503888255981,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.012033581733703613,0.024067163467407227,0.0,0.012033581733703613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,37232,123,17,2026-02-06 15:12:27,0.02799391746520996,9644.952348507431,107.16613720563812,71.44409147042542,35.72204573521271,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01399695873260498,0.02799391746520996,0.0,0.01399695873260498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,49800,123,17,2026-02-06 15:13:00,0.028373003005981445,9516.088231586908,105.73431368429898,70.48954245619932,35.24477122809966,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.014186501502990723,0.028373003005981445,0.0,0.014186501502990723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,49463,123,17,2026-02-06 15:13:33,0.027821063995361328,9704.876853200789,107.83196503556431,71.8879766903762,35.9439883451881,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013910531997680664,0.027821063995361328,0.0,0.013910531997680664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,224.0.0.252,62506,5355,17,2026-02-06 15:14:02,0.41254496574401855,487.21961650289336,7.27193457467005,7.27193457467005,0.0,3,0,201,0,67,67,67.0,0.0,0,0,0,0.0,67,67,67.0,0.0,0.0,60,0,20,3,0.20627248287200928,0.41254496574401855,0.0,0.20627248287200928,0.41254496574401855,0.41254496574401855,0.0,0.20627248287200928,0.20627248287200928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,3,0,201,0
192.168.64.137,160.25.232.6,39203,123,17,2026-02-06 15:14:06,0.025317907333374023,10664.388507500636,118.49320563889596,78.99547042593063,39.49773521296532,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.012658953666687012,0.025317907333374023,0.0,0.012658953666687012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,34261,123,17,2026-02-06 15:14:39,0.029601097106933594,9121.283546506009,101.34759496117788,67.56506330745192,33.78253165372596,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.014800548553466797,0.029601097106933594,0.0,0.014800548553466797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,192.168.64.254,68,67,17,2026-02-06 15:14:41,0.00014090538024902344,7025991.472081218,21290.883248730963,14193.922165820642,7096.961082910321,2,1,648,342,324,324,324.0,0.0,342,342,342.0,0.0,342,324,330.0,8.48528137423857,72.0,40,20,20,2,7.045269012451172e-05,0.00014090538024902344,0.0,7.045269012451172e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.0,342.0,0,2,1,648,342
192.168.64.1,192.168.64.2,137,137,17,2026-02-06 15:14:45,0.0,0,0,0,0,2,0,220,0,110,110,110.0,0.0,0,0,0,0.0,110,110,110.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,2,0,220,0
192.168.64.137,160.25.232.6,34445,123,17,2026-02-06 15:15:13,0.02599501609802246,10386.606378002587,115.40673753336208,76.93782502224138,38.46891251112069,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01299750804901123,0.02599501609802246,0.0,0.01299750804901123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.139,192.168.64.254,68,67,17,2026-02-06 15:15:13,0.00011706352233886719,8559455.413441956,25627.11201629328,17084.741344195518,8542.370672097759,2,1,660,342,330,330,330.0,0.0,342,342,342.0,0.0,342,330,334.0,5.656854249492381,32.0,40,20,20,2,5.8531761169433594e-05,0.00011706352233886719,0.0,5.8531761169433594e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.0,342.0,0,2,1,660,342
192.168.64.137,160.25.232.6,50318,123,17,2026-02-06 15:15:46,0.029031991958618164,9300.085243370644,103.33428048189604,68.88952032126403,34.444760160632015,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.014515995979309082,0.029031991958618164,0.0,0.014515995979309082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,34969,123,17,2026-02-06 15:16:19,0.026901960372924805,10036.443302166881,111.51603669074312,74.34402446049542,37.17201223024771,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013450980186462402,0.026901960372924805,0.0,0.013450980186462402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,50982,6,2026-02-06 15:16:28,0.0008969306945800781,325554.69643806486,4459.6533758639025,3344.7400318979267,1114.9133439659756,3,1,210,82,78,54,70.0,11.313708498984761,82,82,82.0,0.0,82,54,73.0,11.090536506409418,123.0,60,20,20,2,0.0002989768981933594,0.0007309913635253906,0.0,0.000312901836672792,0.0008969306945800781,0.0008969306945800781,0.0,0.00044846534729003906,0.00044846534729003906,0,0,0,0,0,2,1,0,0,0,0,0,3,4,0,0,0.3333333333333333,73.0,64240,62950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,82.0,0,3,1,210,82
192.168.64.137,160.25.232.6,52007,123,17,2026-02-06 15:16:52,0.027265071868896484,9902.779691844908,110.03088546494342,73.35392364329562,36.67696182164781,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013632535934448242,0.027265071868896484,0.0,0.013632535934448242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,39189,123,17,2026-02-06 15:17:25,0.025021791458129883,10790.594288654489,119.895492096161,79.93032806410733,39.965164032053664,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.012510895729064941,0.025021791458129883,0.0,0.012510895729064941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,192.168.64.2,47709,53,17,2026-02-06 15:17:36,0.005346059799194336,51813.861124737996,561.1609508094367,374.1073005396245,187.05365026981224,2,1,174,103,87,87,87.0,0.0,103,103,103.0,0.0,103,87,92.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.002673029899597168,0.005346059799194336,0.0,0.002673029899597168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,92.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,103.0,0,2,1,174,103
192.168.64.137,142.250.198.202,40200,443,6,2026-02-06 15:17:36,0.14962983131408691,96437.98882396713,213.86109787712738,93.56423032124323,120.29686755588415,14,18,4264,10166,1514,60,304.57142857142856,457.8516157455561,1514,54,564.7777777777778,665.5084568755228,1514,54,450.9375,597.918678495454,357506.74609375,280,360,20,12,0.004826768752067319,0.04771995544433594,0.0,0.012198335783492237,0.14962983131408691,0.048026084899902344,0.0,0.011509987024160532,0.01696619525953164,0.11556792259216309,0.04771995544433594,9.059906005859375e-06,0.0067981130936566525,0.014177145133498555,7,4,0,0,2,3,0,11,30,0,0,1.2857142857142858,450.9375,64240,64240,0,0,0,0,0,0,0,0,1665.5,4.5,7189.0,6.0,87158.3786596131,44670891.04592592,304.57142857142856,564.7777777777778,0,14,18,4264,10166
192.168.64.137,160.25.232.6,40848,123,17,2026-02-06 15:17:58,0.025821924209594727,10456.230829601589,116.18034255112876,77.4535617007525,38.72678085037625,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.012910962104797363,0.025821924209594727,0.0,0.012910962104797363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,239.255.255.250,59776,1900,17,2026-02-06 15:20:04,123.57505798339844,15.690868623832593,0.08901472659213952,0.08901472659213952,0.0,11,0,1939,0,179,169,176.27272727272728,4.453617714151233,0,0,0,0.0,179,169,176.27272727272728,4.453617714151233,19.834710743801654,220,0,20,11,12.357505798339844,114.37123703956604,0.0,34.05712964878217,123.57505798339844,114.37123703956604,0.0,12.357505798339844,34.05712964878217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,176.27272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.27272727272728,0,0,11,0,1939,0
192.168.64.137,160.25.232.6,57739,123,17,2026-02-06 15:18:31,0.027051925659179688,9980.805189311148,110.89783543679053,73.93189029119368,36.96594514559684,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013525962829589844,0.027051925659179688,0.0,0.013525962829589844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.138,185.125.190.57,42066,123,17,2026-02-06 15:18:50,0.26051807403564453,1036.3964227797037,11.515515808663375,7.677010539108917,3.8385052695544584,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.13025903701782227,0.26051807403564453,0.0,0.13025903701782227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,192.168.64.255,138,138,17,2026-02-06 15:18:54,0.0,0,0,0,0,2,0,486,0,243,243,243.0,0.0,0,0,0,0.0,243,243,243.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.0,0,0,2,0,486,0
192.168.64.137,160.25.232.6,50240,123,17,2026-02-06 15:19:05,0.024166107177734375,11172.672454617206,124.1408050513023,82.76053670086819,41.38026835043409,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.012083053588867188,0.024166107177734375,0.0,0.012083053588867188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,37704,123,17,2026-02-06 15:19:38,0.02693319320678711,10024.804631482039,111.3867181275782,74.25781208505214,37.12890604252607,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013466596603393555,0.02693319320678711,0.0,0.013466596603393555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,47275,123,17,2026-02-06 15:20:11,0.02299785614013672,11740.2247563757,130.44694173750779,86.96462782500518,43.48231391250259,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01149892807006836,0.02299785614013672,0.0,0.01149892807006836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,34.107.243.93,33020,443,6,2026-02-06 15:22:11,120.7038061618805,41.87109057043228,0.19883382938076272,0.10770165758124646,0.09113217179951624,13,11,3556,1498,1514,60,273.53846153846155,452.0695343697974,672,54,136.1818181818182,179.6647474815338,1514,54,210.58333333333334,360.8010666866469,130177.40972222223,260,220,20,11,5.247991572255674,60.60789895057678,0.0,16.96384021632107,120.7038061618805,60.60789895057678,0.0,10.058650513490042,22.431546992188476,60.06204795837402,59.86854410171509,7.009506225585938e-05,6.0062047958374025,17.954130913159453,6,4,0,0,0,3,0,10,22,0,0,0.8461538461538461,210.58333333333334,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.53846153846155,136.1818181818182,0,13,11,3556,1498
192.168.64.137,199.232.113.91,47614,443,6,2026-02-06 15:22:12,120.06247115135193,61.751186102556886,0.24986991948701193,0.11660596242727224,0.1332639570597397,14,16,1766,5648,319,60,126.14285714285714,80.39354730934313,1514,54,353.0,498.79366976736986,1514,54,247.13333333333333,385.37736772617507,148515.71555555557,280,320,20,12,4.140085212115584,60.588420152664185,0.0,15.146163927925103,120.06247115135193,60.588420152664185,0.0,9.235574703950148,21.556749858152408,59.42085790634155,59.02605104446411,1.2874603271484375e-05,3.9613905270894367,14.71668522425742,8,6,0,0,0,3,0,14,28,0,0,1.1428571428571428,247.13333333333333,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.14285714285714,353.0,0,14,16,1766,5648
192.168.64.1,192.168.64.2,137,137,17,2026-02-06 15:20:16,2.4037230014801025,183.04937787301955,1.6640852533910868,1.6640852533910868,0.0,4,0,440,0,110,110,110.0,0.0,0,0,0,0.0,110,110,110.0,0.0,0.0,80,0,20,4,0.8012410004933676,1.5141019821166992,0.0,0.621280652557833,2.4037230014801025,1.5141019821166992,0.0,0.8012410004933676,0.621280652557833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,4,0,440,0
192.168.64.137,160.25.232.6,42227,123,17,2026-02-06 15:20:44,0.027202844619750977,9925.432570532092,110.28258411702323,73.52172274468215,36.760861372341076,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013601422309875488,0.027202844619750977,0.0,0.013601422309875488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,50982,6,2026-02-06 15:21:47,20.745382070541382,73.84776018058751,0.9158664774354849,0.48203498812393936,0.43383148931154547,10,9,906,626,115,54,90.6,29.883774861954773,106,60,69.55555555555556,15.283332323599467,115,54,80.63157894736842,26.28830143321868,691.0747922437673,200,180,20,6,1.152521226141188,18.132280111312866,0.0,4.133179746024642,20.744483947753906,19.390603065490723,0.0,2.304942660861545,6.048248322193573,1.2736279964447021,1.2697148323059082,2.8848648071289062e-05,0.15920349955558777,0.4197341877568936,6,3,0,0,8,0,1,9,18,0,0,0.9,80.63157894736842,64240,62888,0,0,0,0,0,0,0,0,244.0,4.0,82.0,7.0,733.9272505611611,27665.132561132563,90.6,69.55555555555556,0,10,9,906,626
192.168.64.137,160.25.232.6,44021,123,17,2026-02-06 15:22:06,1.2808818817138672,210.79227043068954,2.342136338118773,1.5614242254125152,0.7807121127062576,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.6404409408569336,1.2808818817138672,0.0,0.6404409408569336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,239.255.255.250,59776,1900,17,2026-02-06 15:22:08,3.0966429710388184,337.1392859183161,1.937582102978828,1.937582102978828,0.0,6,0,1044,0,179,169,174.0,5.0,0,0,0,0.0,179,169,174.0,5.0,25.0,120,0,20,6,0.6193285942077636,3.00528883934021,0.0,1.1930384320744325,3.0966429710388184,3.00528883934021,0.0,0.6193285942077636,1.1930384320744325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0,0,0,6,0,1044,0
192.168.64.137,192.168.64.2,39939,53,17,2026-02-06 15:22:11,0.012887001037597656,40505.93295345223,387.98786353881445,232.7927181232887,155.1951454155258,3,2,255,267,85,85,85.0,0.0,166,101,133.5,32.5,166,85,104.4,31.41719274537431,987.0400000000002,60,40,20,3,0.003221750259399414,0.006876945495605469,0.0,0.0031912302098070504,9.799003601074219e-05,9.799003601074219e-05,0.0,4.8995018005371094e-05,4.8995018005371094e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,104.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,133.5,0,3,2,255,267
192.168.64.137,34.107.243.93,33030,443,6,2026-02-06 15:22:11,0.5166640281677246,8305.203703105517,32.903393836586766,17.419443795840053,15.483950040746713,9,8,2613,1678,1304,60,290.3333333333333,403.26445692897636,886,54,209.75,269.8526218142044,1304,54,252.41176470588235,349.25686802351026,121980.35986159169,180,160,20,7,0.03229150176048279,0.2094252109527588,0.0,0.0616591468014604,0.5166640281677246,0.2185671329498291,0.0,0.06458300352096558,0.08871030692521915,0.43663597106933594,0.2094252109527588,0.0003209114074707031,0.06237656729561942,0.08198126178543315,4,3,0,0,0,3,0,7,15,0,0,0.8888888888888888,252.41176470588235,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.3333333333333,209.75,0,9,8,2613,1678
192.168.64.137,192.168.64.2,44974,53,17,2026-02-06 15:22:12,0.0068509578704833984,50065.99171741778,437.89497128936836,291.9299808595789,145.96499042978945,2,1,194,149,97,97,97.0,0.0,149,149,149.0,0.0,149,97,114.33333333333333,24.513035081133644,600.8888888888888,40,20,20,2,0.0034254789352416992,0.0068509578704833984,0.0,0.0034254789352416992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,114.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,149.0,0,2,1,194,149
192.168.64.137,160.25.232.6,57934,123,17,2026-02-06 15:22:40,0.02862405776977539,9432.624897965983,104.80694331073315,69.87129554048876,34.93564777024438,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.014312028884887695,0.02862405776977539,0.0,0.014312028884887695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,40395,123,17,2026-02-06 15:23:13,0.027341127395629883,9875.232871456352,109.72480968284835,73.14987312189889,36.574936560949446,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013670563697814941,0.027341127395629883,0.0,0.013670563697814941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,36612,123,17,2026-02-06 15:23:46,0.022615909576416016,11938.498387062768,132.6499820784752,88.43332138565013,44.216660692825066,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011307954788208008,0.022615909576416016,0.0,0.011307954788208008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,48621,123,17,2026-02-06 15:24:19,0.027172088623046875,9936.667134634283,110.40741260704759,73.60494173803173,36.80247086901586,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013586044311523438,0.027172088623046875,0.0,0.013586044311523438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,60769,123,17,2026-02-06 15:24:52,0.02686786651611328,10049.179001171335,111.65754445745927,74.4383629716395,37.21918148581975,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01343393325805664,0.02686786651611328,0.0,0.01343393325805664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,33020,6,2026-02-06 15:24:12,53.38636112213135,14.385696718363244,0.22477651122442568,0.13111963154758166,0.09365687967684404,7,5,417,351,93,54,59.57142857142857,13.64715713836342,93,60,70.2,13.362634470792052,93,54,64.0,14.508618128546908,210.5,140,100,20,1,4.8533055565573955,53.31156802177429,0.0,15.32385425383582,53.38602018356323,53.31234788894653,0.0,8.897670030593872,19.862854294830292,53.349621057510376,53.31156802177429,9.703636169433594e-05,13.337405264377594,23.079098412672867,2,2,0,0,2,0,0,4,12,0,0,0.7142857142857143,64.0,64240,63301,0,0,0,0,0,0,0,0,0,0,75.0,4.0,0,1970.9334235555054,59.57142857142857,70.2,0,7,5,417,351
199.232.113.91,192.168.64.137,443,47614,6,2026-02-06 15:24:12,54.431727170944214,15.064743351332014,0.2204596587999807,0.1286014676333221,0.09185819116665862,7,5,455,365,100,54,65.0,17.84856937044055,100,60,73.0,16.61324772583615,100,54,68.33333333333333,17.787323825941012,316.38888888888886,140,100,20,2,4.948338833722201,54.31769299507141,0.0,15.611975212704579,54.43150615692139,54.31846809387207,0.0,9.07191769282023,20.234888021335266,54.375306129455566,54.31769299507141,0.00011801719665527344,13.593826532363892,23.511946661778516,2,2,0,0,2,0,1,4,11,0,0,0.7142857142857143,68.33333333333333,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,73.0,0,7,5,455,365
192.168.64.137,160.25.232.6,49184,123,17,2026-02-06 15:25:25,0.026919841766357422,10029.776636258968,111.44196262509963,74.29464175006642,37.14732087503321,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013459920883178711,0.026919841766357422,0.0,0.013459920883178711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
